anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url
8900,Saru Getchu: On Air 2nd,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,51,6.63,263,サルゲッチュ ～オンエアー～2nd,"Oct 7, 2006 to Sep 29, 2007",https://cdn.myanimelist.net/images/anime/13/24682.jpg
4067,Shin Megami Tensei Devil Children,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110,真・女神転生 デビチル,"Oct 7, 2000 to Sep 29, 2001",https://cdn.myanimelist.net/images/anime/1812/96501.jpg
1836,Shuffle! Memories,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,12,6.63,34109,シャッフル！メモリーズ,"Jan 8, 2007 to Mar 26, 2007",https://cdn.myanimelist.net/images/anime/4/19624.jpg
5583,Sonic: Night of the WereHog,Action,ONA,1,6.63,3424,SONIC NIGHT OF THE WEREHOG ~ソニック&チップ 恐怖の館~,"Nov 1, 2008",https://cdn.myanimelist.net/images/anime/8/36821.jpg
1044,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic",Movie,1,6.63,3717,太陽の王子 ホルスの大冒険,"Jul 21, 1968",https://cdn.myanimelist.net/images/anime/10/3602.jpg
2560,Terra e...,"Action, Drama, Sci-Fi, Shounen",Movie,1,6.63,4807,地球へ...,"Apr 26, 1980",https://cdn.myanimelist.net/images/anime/9/42523.jpg
2552,Tetsuko no Tabi,"Comedy, Seinen, Slice of Life",TV,13,6.63,1292,鉄子の旅,"Jun 24, 2007 to Sep 23, 2007",https://cdn.myanimelist.net/images/anime/11/3270.jpg
30250,Triage X: Recollection XOXO,"Action, Ecchi, School, Shounen",OVA,1,6.63,8509,トリアージX 「RECOLLECTION XOXO」,"Nov 2, 2015",https://cdn.myanimelist.net/images/anime/1550/103213.jpg
12317,Upotte!!,"Action, Comedy, Military, Seinen",ONA,10,6.63,43759,うぽって!!,"Apr 7, 2012 to Jun 9, 2012",https://cdn.myanimelist.net/images/anime/13/35121.jpg
1276,Ys,"Adventure, Demons, Drama, Fantasy, Magic",OVA,7,6.63,4317,Ys イース,"Nov 21, 1989 to Sep 5, 1991",https://cdn.myanimelist.net/images/anime/9/23207.jpg
55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392,アークザラッド,"Apr 5, 1999 to Sep 11, 1999",https://cdn.myanimelist.net/images/anime/3/49041.jpg
30953,Arslan Senki (TV) Specials,Comedy,Special,8,6.62,5241,アルスラーン戦記 アル戦4コマ劇場,"Jul 23, 2015 to Feb 24, 2016",https://cdn.myanimelist.net/images/anime/7/74496.jpg
4975,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,6.62,174337,カオスヘッド,"Oct 9, 2008 to Dec 25, 2008",https://cdn.myanimelist.net/images/anime/13/15443.jpg
5449,Chibi Kero: Kerobouru no Himitsu!?,Comedy,Special,1,6.62,625,ちびケロ ケロボールの秘密!?,"Mar 17, 2007",https://cdn.myanimelist.net/images/anime/10/11205.jpg
33145,Detective Conan: Nazo no Suisei Kaijuu wo Oe!,Mystery,OVA,1,6.62,976,名探偵コナン 謎のすい星怪獣を追え!,"Nov 9, 2001",https://cdn.myanimelist.net/images/anime/2/81490.jpg
33069,Dimension W Special,"Sci-Fi, Seinen",Special,1,6.62,4593,ディメンション ダブリュー「SHORT TRACK／ロボットは銭湯の夢を見るか」,"Aug 26, 2016",https://cdn.myanimelist.net/images/anime/8/79605.jpg
2485,Doku Tenshi no Shippo,"Comedy, Fantasy, Magic, Romance",Special,4,6.62,1184,毒天使のしっぽ,"2005 to Feb 26, 2005",https://cdn.myanimelist.net/images/anime/9/58307.jpg
3842,Doubutsu Takarajima,Adventure,Movie,1,6.62,818,どうぶつ宝島,"Mar 20, 1971",https://cdn.myanimelist.net/images/anime/1084/100515.jpg
5476,Fushigi na Melmo,"Magic, Shoujo",TV,26,6.62,440,ふしぎなメルモ,"Oct 3, 1971 to Mar 26, 1972",https://cdn.myanimelist.net/images/anime/11/11275.jpg
32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,6.62,18358,灰と幻想のグリムガル 「風呂上りの壁にかけた青春―one more センチメートル」,"Mar 16, 2016",https://cdn.myanimelist.net/images/anime/11/78160.jpg
1235,I&#039;&#039;s Pure Bonus,"Comedy, Ecchi, Romance",Special,5,6.62,4688,アイズピュア Bonus,"Dec 18, 2005 to Jul 22, 2006",https://cdn.myanimelist.net/images/anime/1/1235.jpg
257,Ikkitousen,"Ecchi, Martial Arts, School, Super Power",TV,13,6.62,88969,一騎当千,"Jul 30, 2003 to Oct 22, 2003",https://cdn.myanimelist.net/images/anime/5/23091.jpg
30030,Jewelpet Magical Change,"Comedy, Fantasy, Magic, Shoujo",TV,39,6.62,1007,ジュエルペット マジカルチェンジ,"Apr 4, 2015 to Dec 26, 2015",https://cdn.myanimelist.net/images/anime/5/73970.jpg
9203,K-On!!: Ura-On!!,Comedy,Special,9,6.62,23216,うらおん!!,"Jul 30, 2010 to Mar 16, 2011",https://cdn.myanimelist.net/images/anime/10/25513.jpg
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,1,6.62,6634,神のみぞ知るセカイ Nonstop!! Hunters,"Sep 21, 2011",https://cdn.myanimelist.net/images/anime/2/32091.jpg
1793,Kaze no Na wa Amnesia,"Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230,風の名はアムネジア,"Dec 22, 1990",https://cdn.myanimelist.net/images/anime/1/1793.jpg
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Music,OVA,1,6.62,1381,キラ☆キラ 5th Anniversary Live Anime KICK START GENERATION,"Mar 27, 2013",https://cdn.myanimelist.net/images/anime/13/41237.jpg
799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748,ココロ図書館,"Oct 12, 2001 to Feb 17, 2002",https://cdn.myanimelist.net/images/anime/3/21207.jpg
8560,"Kyou, Koi wo Hajimemasu","Romance, School, Shoujo",OVA,2,6.62,20953,今日、恋をはじめます,"Jun 25, 2010 to Oct 23, 2010",https://cdn.myanimelist.net/images/anime/4/37023.jpg
32031,Leopard Eyes,Music,Music,1,6.62,473,アイドリッシュセブン『Leopard Eyes/TRIGGER』,"Dec 15, 2015",https://cdn.myanimelist.net/images/anime/1804/91720.jpg
5225,Lupin III: Pilot Film,"Action, Comedy, Shounen",Movie,1,6.62,3500,ルパン三世 Pilot Film,1969,https://cdn.myanimelist.net/images/anime/4/50927.jpg
12921,Morita-san wa Mukuchi. Specials,"Comedy, School, Slice of Life",Special,2,6.62,2769,森田さんは無口。,"Jan 27, 2012",https://cdn.myanimelist.net/images/anime/3/36275.jpg
9789,Nezumi Monogatari: George to Gerald no Bouken,"Adventure, Kids",Movie,1,6.62,483,ねずみ物語 ジョージとジェラルドの冒険,"Dec 22, 2007",https://cdn.myanimelist.net/images/anime/3/27098.jpg
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,"Comedy, Romance, Seinen, Slice of Life",ONA,3,6.62,70559,俺の妹がこんなに可愛いわけがない。,"Aug 18, 2013",https://cdn.myanimelist.net/images/anime/9/51167.jpg
1141,Palme no Ki,"Adventure, Drama, Fantasy, Romance",Movie,1,6.62,3462,パルムの樹,"Mar 16, 2002",https://cdn.myanimelist.net/images/anime/12/12909.jpg
9077,Rokudenashi Blues,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.62,465,ろくでなしBLUES,"Jul 11, 1992",https://cdn.myanimelist.net/images/anime/13/25146.jpg
4481,Saiyuuki,Adventure,Movie,1,6.62,1175,西遊記,"Aug 14, 1960",https://cdn.myanimelist.net/images/anime/1741/100518.jpg
32728,Sensou no Tsukurikata,"Drama, Kids",ONA,1,6.62,97,戦争のつくりかた,"Oct 2, 2015",https://cdn.myanimelist.net/images/anime/1444/93487.jpg
4068,Shin Megami Tensei Devil Children: Light &amp; Dark,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800,真･女神転生Ｄチルドレン ライト＆ダーク,"Oct 5, 2002 to Sep 27, 2003",https://cdn.myanimelist.net/images/anime/5/23110.jpg
8139,Shin Minashigo Hutch,"Adventure, Comedy, Drama",TV,26,6.62,229,新みなしごハッチ,"Apr 5, 1974 to Sep 27, 1974",https://cdn.myanimelist.net/images/anime/12/20347.jpg
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Comedy, Shounen Ai, Sports",OVA,2,6.62,4085,私立荒磯高等学校生徒会執行部,"Mar 29, 2002 to Jul 26, 2002",https://cdn.myanimelist.net/images/anime/7/31701.jpg
9924,Shukufuku no Campanella: La Campanella Della Benedizione,"Comedy, Ecchi, Fantasy",OVA,1,6.62,4023,祝福のカンパネラ -la campanella della benedizione-,"Mar 30, 2011",https://cdn.myanimelist.net/images/anime/11/27462.jpg
10723,Sojunghan Nal-ui Kkum,"Comedy, Drama, Romance",Movie,1,6.62,904,소중한 날의 꿈,"Jun 16, 2011",https://cdn.myanimelist.net/images/anime/5/29569.jpg
17409,Sukitte Ii na yo.: Mei and Marshmallow,"Romance, School, Shoujo",Special,10,6.62,17684,好きっていいなよ。,"Dec 26, 2012 to May 22, 2013",https://cdn.myanimelist.net/images/anime/7/46551.jpg
2626,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,Movie,1,6.62,479,ザ☆ドラえもんズ ムシムシぴょんぴょん大作戦！,"Mar 7, 1998",https://cdn.myanimelist.net/images/anime/11/31031.jpg
2210,Tooi Sekai,"Drama, Romance",ONA,1,6.62,11347,遠い世界,"Feb 1, 1999",https://cdn.myanimelist.net/images/anime/1427/103656.jpg
16347,Usavich V,Comedy,TV,13,6.62,985,ウサビッチ V,"Dec 5, 2012 to Jul 12, 2013",https://cdn.myanimelist.net/images/anime/10/54017.jpg
6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,6.62,2667,うたわれるもの,"Nov 22, 2006 to Dec 21, 2006",https://cdn.myanimelist.net/images/anime/5/14138.jpg
312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",OVA,12,6.61,714,「エースをねらえ！」 —ファイナル・ステージ—,"Oct 25, 1989 to Apr 25, 1990",https://cdn.myanimelist.net/images/anime/6/71784.jpg
30795,Bakuon!!,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295,ばくおん!!,"Apr 5, 2016 to Jun 21, 2016",https://cdn.myanimelist.net/images/anime/3/78914.jpg
10055,Black Jack: Heian Sento,Shounen,Movie,1,6.61,1087,ブラック・ジャック おばあちゃん,1996,https://cdn.myanimelist.net/images/anime/9/27872.jpg
6579,Chikyuu Bouei Kazoku Special,"Comedy, Kids, Mecha, School, Super Power",Special,1,6.61,215,地球防衛家族 絶叫!愛の迷宮地獄,"Nov 25, 2002",https://cdn.myanimelist.net/images/anime/11/25229.jpg
17277,Code Geass: Soubou no Oz Picture Drama,"Action, Drama, Mecha, Military, School, Supernatural",OVA,5,6.61,6467,コードギアス 双貌のオズ ピクチャードマラ,"Jan 10, 2013",https://cdn.myanimelist.net/images/anime/9/61133.jpg
8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,6.61,9758,ダンス イン ザ ヴァンパイアバンド 特別編 ～Special Edition～,"Feb 25, 2010",https://cdn.myanimelist.net/images/anime/5/21014.jpg
28921,Disney Tsum Tsum,Kids,TV,Unknown,6.61,359,ディズニー ツムツム,"Mar 22, 2015 to 2017",https://cdn.myanimelist.net/images/anime/1806/112472.jpg
12351,eX-Driver the Movie Specials,Comedy,Special,3,6.61,497,エクスドライバー the Movie,"Apr 20, 2002",https://cdn.myanimelist.net/images/anime/10/34743.jpg
7124,Madou King Granzort: Bouken-hen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,3,6.61,196,魔動王グランゾート 冒険編,"Mar 27, 1992 to Jun 26, 1992",https://cdn.myanimelist.net/images/anime/10/16692.jpg
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,"Adventure, Comedy, Mystery",Movie,1,6.61,260,劇場版名探偵ホームズ　ミセス・ハドソン人質事件の巻／ドーバー海峡の大空中戦の巻,"Aug 2, 1986",https://cdn.myanimelist.net/images/anime/3/54265.jpg
30384,Miss Monochrome: The Animation 2,"Comedy, Music, Slice of Life",TV,13,6.61,12064,ミス・モノクローム -The Animation- 2,"Jul 3, 2015 to Sep 25, 2015",https://cdn.myanimelist.net/images/anime/3/75014.jpg
4314,Nanami-chan 2nd Series,"Comedy, Kids",TV,16,6.61,336,ななみちゃん 第2シリーズ,"Jun 17, 2005 to Dec 23, 2005",https://cdn.myanimelist.net/images/anime/2/64209.jpg
9943,Ore-sama Kingdom,"Romance, Shoujo",OVA,14,6.61,1846,オレ様キングダム,"Feb, 2011 to May, 2013",https://cdn.myanimelist.net/images/anime/11/27510.jpg
26359,Persona 4 the Golden Animation: Thank you Mr. Accomplice,"Adventure, Drama, Mystery, Supernatural",Special,1,6.61,5230,ペルソナ4 ザ・ゴールデンアニメーション Thank you Mr. Accomplice,"Dec 10, 2014",https://cdn.myanimelist.net/images/anime/11/68381.jpg
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,20,6.61,12499,ポケットモンスター ベストウイッシュ シーズン２ デコロラアドベンチャー,"Apr 25, 2013 to Sep 26, 2013",https://cdn.myanimelist.net/images/anime/5/49285.jpg
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.61,3088,ピカチュウのふしぎなふしぎな大冒険,"Aug 1, 2010",https://cdn.myanimelist.net/images/anime/8/30651.jpg
1964,Sakura Taisen: Ecole de Paris,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",OVA,3,6.61,2201,サクラ大戦 エコール・ド・巴里,"Mar 19, 2003 to Aug 20, 2003",https://cdn.myanimelist.net/images/anime/1915/107217.jpg
9220,Seikimatsu Occult Gakuin Specials,"Comedy, School, Supernatural",Special,4,6.61,7550,世紀末オカルト学院,"Oct 27, 2010 to Jan 26, 2011",https://cdn.myanimelist.net/images/anime/3/25576.jpg
18549,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,"Comedy, Historical",Special,5,6.61,1993,劇場版 戦国BASARA ４コマ劇場 -Another Last Party-,"Dec 7, 2011",https://cdn.myanimelist.net/images/anime/4/49863.jpg
15095,Shin Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1041,ちびちび演義 真・恋姫ふらっしゅ～報われない組、報われんとするのこと～,"Jul 7, 2010",https://cdn.myanimelist.net/images/anime/3/40929.jpg
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035,ちびちび演義 真・恋姫ふらっしゅ～張飛、孫尚香、袁術、三国志するのこと～,"Feb 2, 2011",https://cdn.myanimelist.net/images/anime/3/40773.jpg
1960,Sore Ike! Anpanman,"Comedy, Fantasy, Kids",TV,Unknown,6.61,940,それいけ！アンパンマン,"Oct 3, 1988 to ?",https://cdn.myanimelist.net/images/anime/1902/111797.jpg
34009,To Be Hero,Comedy,TV,12,6.61,14718,TO BE HERO,"Oct 5, 2016 to Dec 21, 2016",https://cdn.myanimelist.net/images/anime/2/82347.jpg
33208,Utawarerumono: Itsuwari no Kamen Specials,"Comedy, Fantasy",Special,2,6.61,1748,うたわれるもの 偽りの仮面,"Mar 30, 2016 to Jun 29, 2016",https://cdn.myanimelist.net/images/anime/5/79799.jpg
20987,Yozakura Quartet: Yoza-Quar!,Comedy,Special,6,6.61,4545,よざカル！,"Dec 18, 2013 to May 21, 2014",https://cdn.myanimelist.net/images/anime/6/55779.jpg
5849,Zettai Karen Children Recap,"Action, Comedy, Shounen, Supernatural",Special,1,6.61,1603,絶対可憐チルドレン,"Jan 4, 2009",https://cdn.myanimelist.net/images/anime/2/23158.jpg
20655,Amnesia OVA,"Fantasy, Shoujo",OVA,1,6.6,15956,AMNESIA,"Sep 25, 2013",https://cdn.myanimelist.net/images/anime/9/54853.jpg
810,Android Ana Maico 2010,"Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896,アンドロイド・アナ　MAICO ２０１０,"Apr 6, 1998 to Sep 28, 1998",https://cdn.myanimelist.net/images/anime/8/30397.jpg
999,Blue Seed 2,"Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,6.6,3790,ブルーシード 2,"Jul 24, 1996 to Feb 4, 1998",https://cdn.myanimelist.net/images/anime/7/2871.jpg
9881,Chou Supercar Gattiger,"Action, Cars, Sci-Fi",TV,25,6.6,199,超スーパーカー ガッタイガー,"Oct 4, 1977 to Mar 28, 1978",https://cdn.myanimelist.net/images/anime/5/27329.jpg
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Sci-Fi,Special,1,6.6,5171,コンピューター革命 最強×最速の頭脳誕生,"Jun 3, 2012",https://cdn.myanimelist.net/images/anime/10/39329.jpg
15325,"Dakara Boku wa, H ga Dekinai. Recap","Comedy, Ecchi, Romance, Supernatural",Special,1,6.6,11869,だから僕は、Hができない。,"Aug 24, 2012",https://cdn.myanimelist.net/images/anime/4/61181.jpg
7578,Gokinjo Monogatari the Movie,"Comedy, Drama, Romance",Movie,1,6.6,1343,ご近所物語 (1996),"Mar 2, 1996",https://cdn.myanimelist.net/images/anime/11/21012.jpg
9291,Hello Kitty no Cinderella,"Fantasy, Kids",Movie,1,6.6,362,ハローキティのシンデレラ,"Jul 22, 1989",https://cdn.myanimelist.net/images/anime/9/72447.jpg
23787,Hi☆sCoool! SeHa Girls,"Comedy, Game",TV,13,6.6,7440,Hi☆sCoool! セハガール,"Oct 8, 2014 to Dec 24, 2014",https://cdn.myanimelist.net/images/anime/5/66173.jpg
30237,Hyakka Ryouran: Samurai After Specials,Ecchi,Special,2,6.6,3703,百花繚乱 サムライアフター,"Jan 23, 2015 to Jul 1, 2015",https://cdn.myanimelist.net/images/anime/8/72354.jpg
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo","Fantasy, Seinen",ONA,1,6.6,3083,人類は衰退しました　「人間さんの、ようせいさんめも」,"Oct 28, 2012",https://cdn.myanimelist.net/images/anime/3/45706.jpg
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,"Action, Comedy, Shounen, Sports",Special,1,6.6,406,キン肉マン 決戦!7人の正義超人vs宇宙野武士,"Jul 4, 1984",https://cdn.myanimelist.net/images/anime/5/19112.jpg
8140,Konchuu Monogatari Minashigo Hutch (1989),"Adventure, Comedy, Drama",TV,55,6.6,438,昆虫物語みなしごハッチ,"Jul 21, 1989 to Aug 31, 1990",https://cdn.myanimelist.net/images/anime/6/20350.jpg
8304,Koutetsu Sangokushi Special,"Historical, Shounen",Special,1,6.6,614,鋼鉄三国志,"Mar 26, 2008",https://cdn.myanimelist.net/images/anime/11/21679.jpg
32481,Love Live! Kouhaku Special Anime,Music,Special,1,6.59,1291,ラブライブ！紅白スペシャルアニメ,"Dec 31, 2015",https://cdn.myanimelist.net/images/anime/12/78741.jpg
5165,Macross 25th Anniversary: All That VF Macross F Version,"Action, Mecha, Sci-Fi",ONA,1,6.6,2219,マクロス 25周年記念 『All That VF -Version F-』,"Aug, 2008",https://cdn.myanimelist.net/images/anime/11/11346.jpg
8518,Mai-Otome Special: Otome no Inori,"School, Slice of Life",Special,1,6.6,2068,舞-乙HiME,"Mar 26, 2010",https://cdn.myanimelist.net/images/anime/6/23015.jpg
4209,Mission-E,"Action, Comedy, School, Sci-Fi",TV,12,6.6,3931,MISSION-E,"Jul 8, 2008 to Sep 23, 2008",https://cdn.myanimelist.net/images/anime/1605/106039.jpg
10808,Mobile Suit Gundam AGE,"Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031,機動戦士ガンダムAGE,"Oct 9, 2011 to Sep 23, 2012",https://cdn.myanimelist.net/images/anime/12/42535.jpg
6270,Neko Machi,"Fantasy, Horror",OVA,1,6.6,716,猫町,"Aug 1, 2006",https://cdn.myanimelist.net/images/anime/9/13999.jpg
23427,Oneechan ga Kita Special,"Comedy, Slice of Life",Special,1,6.6,11094,お姉ちゃんが来た 初めての... キター!,"Mar 22, 2014",https://cdn.myanimelist.net/images/anime/8/61183.jpg
1807,Prism Ark,"Action, Comedy, Drama, Fantasy, Magic",TV,12,6.6,16596,プリズム・アーク,"Oct 8, 2007 to Dec 24, 2007",https://cdn.myanimelist.net/images/anime/10/23155.jpg
10810,Pucca (2008),"Action, Comedy, Parody, Romance",TV,13,6.6,2173,짜장소녀 뿌까,"Mar 7, 2008 to Jul 24, 2008",https://cdn.myanimelist.net/images/anime/13/29860.jpg
20155,Ro-Kyu-Bu! SS Recap,"Comedy, Ecchi, School, Sports",Special,1,6.6,2148,「ロウきゅーぶ！SS」番外編,"Aug 16, 2013",https://cdn.myanimelist.net/images/anime/7/53689.jpg
9078,Rokudenashi Blues 1993,"Action, Comedy, Drama, School, Shounen, Sports",Movie,1,6.6,298,ろくでなしBLUES 1993,"Jul 24, 1993",https://cdn.myanimelist.net/images/anime/3/25147.jpg
1724,Saint October,"Adventure, Fantasy",TV,26,6.6,3838,セイントオクトーバー,"Jan 5, 2007 to Jun 29, 2007",https://cdn.myanimelist.net/images/anime/6/16246.jpg
17551,Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,"Comedy, Fantasy, Supernatural",Special,1,6.6,3965,シャナ＆悠二の なぜなにシャナ！ なんでも質問箱！,"Apr 4, 2007",https://cdn.myanimelist.net/images/anime/8/46883.jpg
13251,Shin Hikari Shinwa: Palutena no Kagami,"Adventure, Comedy, Fantasy",ONA,3,6.6,1763,新・光神話 パルテナの鏡,"Mar 13, 2012 to Mar 19, 2012",https://cdn.myanimelist.net/images/anime/3/89757.jpg
10109,Softenni,"Comedy, Ecchi, School, Sports",TV,12,6.6,16068,そふてにっ,"Apr 8, 2011 to Jun 24, 2011",https://cdn.myanimelist.net/images/anime/4/29091.jpg
22785,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,"Comedy, Romance, School, Shoujo Ai, Slice of Life",ONA,10,6.6,2291,その花びらにくちづけを りさみや劇場,"Nov 9, 2012 to Dec 28, 2012",https://cdn.myanimelist.net/images/anime/13/59237.jpg
12439,Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.6,289,"装甲騎兵ボトムズVOL.I STORIES OF THE ""A.T.VOTOMS""","Jun 21, 1985",https://cdn.myanimelist.net/images/anime/1326/94489.jpg
