anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,aired_from,aired_to,ave_rating_minmax,rating_count_standard
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,ドラゴンボールZ,"Apr 26, 1989 to Jan 31, 1996",https://cdn.myanimelist.net/images/anime/6/20936.jpg,609519600,823017600,0.8127741,14211
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Special,1,8.46,159548,シュタインズ ゲート 横行跋扈のポリオマニア,"Feb 22, 2012",https://cdn.myanimelist.net/images/anime/7/36531.jpg,1329840000,1329840000,0.840357,6225
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.32,101287,学戦都市アスタリスク,"Apr 2, 2016 to Jun 18, 2016",https://cdn.myanimelist.net/images/anime/11/79107.jpg,1459526400,1466179200,0.70317554,1683
114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen",TV,26,8.02,67254,魁!! クロマティ高校,"Oct 3, 2003 to Mar 26, 2004",https://cdn.myanimelist.net/images/anime/3/13390.jpg,1065110400,1080230400,0.7954185,1751
30243,Gakuen de Jikan yo Tomare,Hentai,OVA,4,7.25,5163,学園で時間よ止まれ,"May 29, 2015 to Oct 30, 2015",https://cdn.myanimelist.net/images/anime/1400/103864.jpg,1432828800,1446134400,0.68390805,58
9938,Ikoku Meiro no Croisée The Animation,"Historical, Seinen, Slice of Life",TV,12,7.48,38652,異国迷路のクロワーゼ The Animation,"Jul 4, 2011 to Sep 19, 2011",https://cdn.myanimelist.net/images/anime/6/74051.jpg,1309708800,1316361600,0.7423966,1096
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,GOSICK -ゴシック-,"Jan 8, 2011 to Jul 2, 2011",https://cdn.myanimelist.net/images/anime/11/27906.jpg,1294416000,1309536000,0.82307905,5965
18523,Senyuu. 2,"Action, Comedy, Fantasy, Parody, Shounen",TV,13,7.61,30726,戦勇。2,"Jul 3, 2013 to Sep 25, 2013",https://cdn.myanimelist.net/images/anime/5/51879.jpg,1372780800,1380038400,0.7463557,1029
278,Viewtiful Joe,"Action, Comedy, Sci-Fi, Shounen",TV,51,6.92,5420,ビューティフル ジョー,"Oct 2, 2004 to Sep 24, 2005",https://cdn.myanimelist.net/images/anime/1/278.jpg,1096646400,1127491200,0.6789272,145
713,Air Movie,"Drama, Romance, Supernatural",Movie,1,7.39,44179,劇場版AIR,"Feb 5, 2005",https://cdn.myanimelist.net/images/anime/10/26507.jpg,1107532800,1107532800,0.72813475,1992
16518,Arata Kangatari,"Adventure, Fantasy, Shounen",TV,12,6.68,38819,アラタカンガタリ～革神語～,"Apr 9, 2013 to Jul 2, 2013",https://cdn.myanimelist.net/images/anime/9/47011.jpg,1365436800,1372694400,0.6538242,1168
8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",OVA,2,6.44,505,TAMALA2010 a punk cat in space,"Aug 24, 2007",https://cdn.myanimelist.net/images/anime/8/19770.jpg,1187884800,1187884800,0.75555557,5
2970,Night Wizard,"Adventure, Fantasy, Magic, Shounen",TV,13,6.81,27070,ナイトウィザード,"Oct 3, 2007 to Dec 26, 2007",https://cdn.myanimelist.net/images/anime/12/75604.jpg,1191340800,1198598400,0.66737586,940
8241,Rio: Rainbow Gate!,"Comedy, Ecchi, Game",TV,13,6.0,22396,リオ レインボーゲート!,"Jan 4, 2011 to Mar 29, 2011",https://cdn.myanimelist.net/images/anime/6/27707.jpg,1294070400,1301328000,0.59647965,505
173,Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power",TV,25,7.34,27358,タクティクス,"Oct 6, 2004 to Mar 30, 2005",https://cdn.myanimelist.net/images/anime/8/37549.jpg,1096992000,1112112000,0.7281064,727
1205,Aru Tabibito no Nikki,"Adventure, Fantasy",ONA,6,7.33,15565,或る旅人の日記,"Mar 19, 2003 to Jun 4, 2003",https://cdn.myanimelist.net/images/anime/1/2291.jpg,1048003200,1054656000,0.72915244,489
1737,Uchuu Senshi Baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600,宇宙戦士 バルディオス,"Jun 30, 1980 to Jan 25, 1981",https://cdn.myanimelist.net/images/anime/1732/102927.jpg,331142400,349200000,0.6031746,7
669,Kujibiki Unbalance,"Comedy, Romance, School",OVA,3,6.21,8291,くじびきアンバランス,"Dec 22, 2004 to Apr 22, 2005",https://cdn.myanimelist.net/images/anime/11/3293.jpg,1103644800,1114099200,0.6073858,343
11189,Pair,Music,Music,1,5.64,675,pair*,"Aug 24, 2011",https://cdn.myanimelist.net/images/anime/5/30955.jpg,1314115200,1314115200,0.46464646,22
301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",TV,13,6.38,3246,シンデレラボーイ,"Jun 24, 2003 to Sep 16, 2003",https://cdn.myanimelist.net/images/anime/7/89194.jpg,1056384000,1063641600,0.6167291,89
2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids",Movie,1,7.4,2562,劇場版 ロックマン エグゼ: 光と闇の遺産,"Mar 12, 2005",https://cdn.myanimelist.net/images/anime/1/2203.jpg,1110556800,1110556800,0.73333335,95
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,あしたのジョー,"Apr 1, 1970 to Sep 29, 1971",https://cdn.myanimelist.net/images/anime/5/64671.jpg,7747200,54921600,0.8076285,134
18835,Hakuouki Reimeiroku Tokuten Disc,"Action, Josei, Supernatural",OVA,2,7.46,2178,薄桜鬼　黎明録　特典ディスク,"May 22, 2013",https://cdn.myanimelist.net/images/anime/11/50239.jpg,1369152000,1369152000,0.8136201,31
31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1,7.71,2152,「 ヘタリア The World Twinkle 」 えくすとらでぃすく,"Feb 24, 2016",https://cdn.myanimelist.net/images/anime/10/77986.jpg,1456243200,1456243200,0.72839504,18
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625,サイボーグ009,"Mar 6, 1979 to Mar 25, 1980",https://cdn.myanimelist.net/images/anime/12/56741.jpg,289497600,322761600,0.67460316,56
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,25,6.45,965,魔法のアイドル パステルユーミ,"Mar 7, 1986 to Aug 29, 1986",https://cdn.myanimelist.net/images/anime/7/43623.jpg,510508800,525625200,0.61728394,9
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",TV,14,7.51,2758,ムーンライトマイル 2ndシーズン -Touch down-,"Sep 13, 2007 to Dec 13, 2007",https://cdn.myanimelist.net/images/anime/9/4265.jpg,1189612800,1197475200,0.7214612,73
7030,Kemeko no Love,Comedy,Movie,1,4.48,737,ケメ子のLOVE,1968,https://cdn.myanimelist.net/images/anime/13/64691.jpg,0,0,0.30555555,16
1036,Kashou no Tsuki: Aki Kyougen,"Historical, Romance, Shoujo, Supernatural",OVA,2,6.11,3621,火宵の月 ~秋狂言~,"Dec 19, 1998 to Jan 21, 1999",https://cdn.myanimelist.net/images/anime/7/77669.jpg,913996800,916848000,0.5720845,121
890,Yuusha-Ou GaoGaiGar,"Adventure, Mecha, Sci-Fi, Shounen",TV,49,7.96,10031,勇者王ガオガイガー,"Feb 1, 1997 to Jan 31, 1998",https://cdn.myanimelist.net/images/anime/12/21183.jpg,854726400,886176000,0.7789921,183
810,Android Ana Maico 2010,"Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896,アンドロイド・アナ　MAICO ２０１０,"Apr 6, 1998 to Sep 28, 1998",https://cdn.myanimelist.net/images/anime/8/30397.jpg,891792000,906912000,0.64030135,59
220,Kuro no Danshou,"Hentai, Horror",OVA,4,6.05,1388,黒の断章,"Oct 29, 1999 to Sep 25, 2000",https://cdn.myanimelist.net/images/anime/10/29841.jpg,941126400,969811200,0.59101653,47
2991,Harumi-chan no Oita,Hentai,OVA,1,5.41,1712,はるみちゃんのおいた,"Mar 16, 2001",https://cdn.myanimelist.net/images/anime/12/8150.jpg,984672000,984672000,0.47453704,48
2495,Chance Triangle Session,"Drama, Music, Slice of Life",TV,13,6.77,3005,チャンス　トライアングルセッション,"May 21, 2001 to Aug 27, 2001",https://cdn.myanimelist.net/images/anime/6/20184.jpg,990374400,998841600,0.6726727,74
2872,Asgaldh: The Distortion Testament,Hentai,OVA,3,5.98,1527,アスガルド～歪曲のテスタメント～,"Oct 26, 2001 to Apr 5, 2002",https://cdn.myanimelist.net/images/anime/1969/112604.jpg,1004025600,1017936000,0.55847955,38
6462,Amefuri Kozou,"Fantasy, Supernatural",OVA,1,6.44,606,雨ふり小僧,"Dec 24, 1983",https://cdn.myanimelist.net/images/anime/2/54631.jpg,441043200,441043200,0.6180556,16
4210,Gokiburi-tachi no Tasogare,"Drama, Military",Movie,1,6.02,794,ゴキブリたちの黄昏,"Nov 21, 1987",https://cdn.myanimelist.net/images/anime/3/17430.jpg,564422400,564422400,0.5308642,18
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179,ドリモグだァ!!,"Oct 15, 1986 to Oct 8, 1987",https://cdn.myanimelist.net/images/anime/1102/109846.jpg,529689600,560620800,0.7037037,3
8730,Metropolitan Museum,"Fantasy, Kids, Music",Music,1,5.07,242,メトロポリタン美術館（メトロポリタンミュージアム）,"Apr 7, 1984",https://cdn.myanimelist.net/images/anime/5/24112.jpg,450115200,450115200,0.41666666,4
9850,Koguma no Koro-chan,Kids,Movie,1,5.55,248,こぐまのコロちゃん,"Mar, 1958",https://cdn.myanimelist.net/images/anime/6/27260.jpg,0,0,0.5,6
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,TV,12,7.41,1123,増田こうすけ劇場 ギャグマンガ日和+,"Jan 5, 2010 to Jun 29, 2010",https://cdn.myanimelist.net/images/anime/13/18805.jpg,1262620800,1277740800,0.7979798,11
9967,W: Wish Omake,"Harem, School, Seinen",Special,4,5.54,802,W 〜ウィッシュ〜,"Feb 25, 2005 to Aug 26, 2005",https://cdn.myanimelist.net/images/anime/13/27554.jpg,1109260800,1124985600,0.50427353,13
9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,"Adventure, Cars, Shounen, Sports",Special,1,6.59,344,爆走兄弟レッツ&ゴー!! レッツ&ゴースペシャル ミニ四駆レーサー大集合!!,"Dec 30, 1996",https://cdn.myanimelist.net/images/anime/13/27281.jpg,851875200,851875200,0.53968257,7
24321,Hoka Hoka Oden no Uta,Music,Music,1,5.68,394,ほかほかおでんのうた,"Dec 10, 2012",https://cdn.myanimelist.net/images/anime/9/62885.jpg,1355068800,1355068800,0.3888889,2
5131,Groizer X,"Mecha, Sci-Fi",TV,36,6.53,298,グロイザーＸ,"Jul 1, 1976 to Mar 31, 1977",https://cdn.myanimelist.net/images/anime/10/10054.jpg,204998400,228585600,0.5277778,4
5561,Yayoi,Hentai,OVA,1,4.94,340,弥生,"Dec 28, 1997",https://cdn.myanimelist.net/images/anime/1017/104330.jpg,883238400,883238400,0.33333334,9
30289,Dededen,Slice of Life,Special,5,5.99,158,でででん,"Feb 23, 2015 to Dec 14, 2015",https://cdn.myanimelist.net/images/anime/7/75717.jpg,1424620800,1450022400,1.0,1
12663,Patalliro! Stardust Keikaku,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",Movie,1,6.8,373,パタリロ！スターダスト計画,"Jul 10, 1983",https://cdn.myanimelist.net/images/anime/11/35537.jpg,426614400,426614400,0.7037037,3
10261,Toufu Kozou,Comedy,Movie,1,6.15,295,豆富小僧,"Apr 29, 2011",https://cdn.myanimelist.net/images/anime/10/32533.jpg,1304006400,1304006400,0.2777778,2
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",OVA,2,6.42,307,Licca ふしぎな不思議なユーニア物語,"Nov 23, 1990",https://cdn.myanimelist.net/images/anime/8/27103.jpg,659289600,659289600,0.6111111,2
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959,爆転シュート　ベイブレード2002,"Jan 7, 2002 to Dec 30, 2002",https://cdn.myanimelist.net/images/anime/1/1669.jpg,1010332800,1041177600,0.6428318,1254
2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,7.14,299278,ロザリオとバンパイア,"Jan 3, 2008 to Mar 27, 2008",https://cdn.myanimelist.net/images/anime/12/75242.jpg,1199289600,1206547200,0.7090388,11399
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,凪のあすから,"Oct 3, 2013 to Apr 3, 2014",https://cdn.myanimelist.net/images/anime/7/53549.jpg,1380729600,1396454400,0.8325674,4642
59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,7.57,266846,ちょびっツ,"Apr 3, 2002 to Sep 25, 2002",https://cdn.myanimelist.net/images/anime/4/24648.jpg,1017763200,1032883200,0.752,10250
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,25,8.83,715151,コードギアス 反逆のルルーシュ,"Oct 6, 2006 to Jul 29, 2007",https://cdn.myanimelist.net/images/anime/5/50331.jpg,1160064000,1185638400,0.88086617,24126
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,7.22,19762,キャットシットワン,"Jul 17, 2010",https://cdn.myanimelist.net/images/anime/3/25928.jpg,1279296000,1279296000,0.706395,867
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,7.35,66236,君が主で執事が俺で,"Jan 6, 2008 to Mar 30, 2008",https://cdn.myanimelist.net/images/anime/5/21532.jpg,1199548800,1206806400,0.7264602,2648
7785,Yojouhan Shinwa Taikei,"Mystery, Psychological, Romance",TV,11,8.65,122531,四畳半神話大系,"Apr 23, 2010 to Jul 2, 2010",https://cdn.myanimelist.net/images/anime/10/50457.jpg,1271952000,1278000000,0.8551382,1837
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,機動戦士ガンダム00,"Oct 6, 2007 to Mar 29, 2008",https://cdn.myanimelist.net/images/anime/3/13200.jpg,1191600000,1206720000,0.81953615,4393
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,Fate/stay night [Unlimited Blade Works] プロローグ,"Oct 5, 2014",https://cdn.myanimelist.net/images/anime/9/67425.jpg,1412438400,1412438400,0.8311039,3713
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,FAIRY TAIL（フェアリーテイル）,"Apr 5, 2014 to Mar 26, 2016",https://cdn.myanimelist.net/images/anime/3/60551.jpg,1396627200,1458921600,0.8330169,1931
3653,Kurogane no Linebarrels,"Action, Mecha, Sci-Fi",TV,24,7.09,30225,鉄のラインバレル,"Oct 3, 2008 to Mar 20, 2009",https://cdn.myanimelist.net/images/anime/2/50375.jpg,1222963200,1237478400,0.7034429,994
6443,AIKa Zero,"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595,AIKa ZERO,"Jul 6, 2009 to Dec 22, 2009",https://cdn.myanimelist.net/images/anime/2/14628.jpg,1246809600,1261411200,0.583603,309
445,Tales of Eternia The Animation,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,13,6.32,11582,テイルズ オブ エターニア THE ANIMATION,"Jan 8, 2001 to Mar 26, 2001",https://cdn.myanimelist.net/images/anime/11/42089.jpg,978883200,985536000,0.6084933,382
55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392,アークザラッド,"Apr 5, 1999 to Sep 11, 1999",https://cdn.myanimelist.net/images/anime/3/49041.jpg,923241600,936979200,0.63825136,305
6344,Shikabane Hime: Kuro Special,"Action, Adventure, Drama, Horror, Supernatural",Special,1,7.12,9558,屍姫 玄 それでも、人として,"Aug 5, 2009",https://cdn.myanimelist.net/images/anime/4/73631.jpg,1249401600,1249401600,0.692036,346
1779,Bakunyuu Shimai,Hentai,OVA,2,6.4,2381,爆乳姉妹,"Apr 8, 2005 to Jul 8, 2005",https://cdn.myanimelist.net/images/anime/10/10118.jpg,1112889600,1120752000,0.65,60
13283,One Off,Slice of Life,OVA,4,6.5,9299,わんおふ -one off-,"Aug 5, 2012 to Oct 7, 2012",https://cdn.myanimelist.net/images/anime/12/39661.jpg,1344096000,1349539200,0.6433692,248
21649,Mitsuwano,Slice of Life,OVA,1,6.15,2794,みツわの,"Mar 12, 2014",https://cdn.myanimelist.net/images/anime/7/77096.jpg,1394553600,1394553600,0.624269,76
13379,Okusama wa Michael,Hentai,OVA,2,6.21,1832,おくさまは天使 [ミカえる] ♥,"Apr 20, 2012 to Jun 6, 2014",https://cdn.myanimelist.net/images/anime/12/37457.jpg,1334851200,1401984000,0.56790125,27
4646,Cobra The Animation: The Psycho-Gun,"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,7.09,2843,COBRA THE ANIMATION ザ・サイコガン,"Aug 29, 2008 to Feb 27, 2009",https://cdn.myanimelist.net/images/anime/1592/96818.jpg,1219939200,1235664000,0.67602336,95
15711,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7962,バクマン。 スペシャル「デラマン。」,"Sep 29, 2012 to Jan 2, 2013",https://cdn.myanimelist.net/images/anime/10/60857.jpg,1348848000,1357056000,0.7037037,102
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",TV,26,7.5,6197,人形草紙あやつり左近,"Oct 8, 1999 to Mar 31, 2000",https://cdn.myanimelist.net/images/anime/10/16022.jpg,939312000,954432000,0.7693032,118
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923,銀魂 〜美味いモノは後回しにすると横取りされるからやっぱり先に食え〜,"Nov 3, 2015",https://cdn.myanimelist.net/images/anime/1720/110926.jpg,1446480000,1446480000,0.8114478,165
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1,7.26,7787,モーレツ宇宙海賊 ABYSS OF HYPERSPACE -亜空の深淵-,"Feb 22, 2014",https://cdn.myanimelist.net/images/anime/3/58361.jpg,1392998400,1392998400,0.6915114,161
28495,Sidonia no Kishi Movie,"Action, Mecha, Sci-Fi, Seinen, Space",Movie,1,7.34,5472,劇場版「シドニアの騎士」,"Mar 6, 2015",https://cdn.myanimelist.net/images/anime/6/69369.jpg,1425571200,1425571200,0.74786323,52
684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",TV,11,6.64,3674,天使のしっぽＣｈｕ！,"Mar 6, 2003 to Apr 3, 2003",https://cdn.myanimelist.net/images/anime/12/4406.jpg,1046880000,1049299200,0.65169424,141
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,7.02,1627,"タッチ Miss Lonely Yesterday あれから, 君は...","Dec 22, 1998",https://cdn.myanimelist.net/images/anime/1300/96421.jpg,914256000,914256000,0.70309657,61
18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen",Special,1,6.24,447,テルマエ・ロマエｘ TOTO企業コラボレーション,"Apr 26, 2012",https://cdn.myanimelist.net/images/anime/8/47881.jpg,1335369600,1335369600,0.6333333,10
12995,Dark Blue,Hentai,OVA,2,6.08,3736,Dark Blue,"Apr 27, 2012 to Mar 29, 2013",https://cdn.myanimelist.net/images/anime/1542/103909.jpg,1335456000,1364486400,0.56218904,67
28591,Timbre A to Z,Music,ONA,26,3.98,188,Timbre A to Z,"Jan 22, 2011 to Feb 16, 2011",https://cdn.myanimelist.net/images/anime/3/70209.jpg,1295625600,1297785600,0.4074074,3
1340,Yami no Shihosha Judge,"Horror, Seinen, Supernatural",OVA,1,5.46,1488,闇の司法官ジャッジ,"Jun 15, 1991",https://cdn.myanimelist.net/images/anime/12/66755.jpg,676911600,676911600,0.4679487,52
3093,Kekkai,Hentai,OVA,1,5.5,945,結界,"Feb 25, 2002",https://cdn.myanimelist.net/images/anime/1345/112395.jpg,1014566400,1014566400,0.52287585,17
6137,Tsuki no Waltz,Music,Music,1,6.69,1499,月のワルツ,"Oct 1, 2004",https://cdn.myanimelist.net/images/anime/11/24065.jpg,1096560000,1096560000,0.67836255,57
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,6.49,476,魔法の天使クリィミーマミ　ロング・グッドバイ,"Jun 15, 1985",https://cdn.myanimelist.net/images/anime/9/24833.jpg,487612800,487612800,0.8518519,3
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689,勇者指令ダグオン,"Feb 3, 1996 to Jan 25, 1997",https://cdn.myanimelist.net/images/anime/1548/91071.jpg,823276800,854121600,0.5277778,4
5049,Onmyouji: Youen Emaki,"Demons, Hentai",OVA,2,5.85,1017,陰陽師 ～妖艶絵巻～,"Sep 25, 2003 to Dec 25, 2003",https://cdn.myanimelist.net/images/anime/4/23119.jpg,1064419200,1072281600,0.5614035,19
5742,Space Cobra Pilot,"Action, Adventure, Sci-Fi, Space",Special,1,6.75,873,スペースコブラ,"Dec 31, 1981",https://cdn.myanimelist.net/images/anime/11/12000.jpg,378576000,378576000,0.6898148,24
13365,Samchongsa: Time Machine 001,"Adventure, Sci-Fi",Movie,1,4.3,94,삼총사 타임머신 001,"Jan 12, 1980",https://cdn.myanimelist.net/images/anime/12/61651.jpg,316454400,316454400,0.44444445,1
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,1,5.26,143,喜羊羊与灰太狼之虎虎生威,"Jan 29, 2010",https://cdn.myanimelist.net/images/anime/2/27631.jpg,1264694400,1264694400,0.11111111,1
29908,Kodomo no Kaitei no Koto,Psychological,Movie,1,4.69,152,子供の廻転の事,2004,https://cdn.myanimelist.net/images/anime/8/71812.jpg,0,0,0.22222222,2
30157,Joki Joki Tailor,"Kids, Music",Music,1,4.06,72,ジョキジョキ・テーラー,1981,https://cdn.myanimelist.net/images/anime/4/72189.jpg,0,0,0.22222222,1
33174,Nori P-chan,"Kids, Slice of Life",OVA,1,4.1,35,のりピーちゃん,"Dec 25, 1989",https://cdn.myanimelist.net/images/anime/13/79691.jpg,630518400,630518400,0.22222222,1
